genres,item_id,title
Sports,591986,Fishing Planet: Kayaks Adventure Pack
Action,731750,Andarilho - Vehicles
Adventure,731750,Andarilho - Vehicles
Casual,731750,Andarilho - Vehicles
Indie,731750,Andarilho - Vehicles
Simulation,731750,Andarilho - Vehicles
Adventure,726230,The Superlatives: Aetherfall
Indie,726230,The Superlatives: Aetherfall
RPG,726230,The Superlatives: Aetherfall
Strategy,645401,Civilization VI - Khmer and Indonesia Civilization &amp; Scenario Pack
Action,610840,JASEM: Just Another Shooter with Electronic Music
Indie,610840,JASEM: Just Another Shooter with Electronic Music
Action,596520,Please - Soundtrack
Adventure,596520,Please - Soundtrack
Indie,596520,Please - Soundtrack
Casual,722990,Dungeons of Hell
Indie,722990,Dungeons of Hell
RPG,722990,Dungeons of Hell
Strategy,722990,Dungeons of Hell
Adventure,727110,The Lost Wizard
Indie,727110,The Lost Wizard
Action,647530,Prime Arena
Massively Multiplayer,647530,Prime Arena
RPG,647530,Prime Arena
Early Access,647530,Prime Arena
RPG,701580,Ninja Goemon and Immortal Jewels
Simulation,630010,OMSI 2 Add-On HafenCity - Hamburg modern
Simulation,562370,TS Marketplace: Chatham Main Line Scenario Pack 01 Add-On
Casual,718680,Left&amp;Right
Indie,718680,Left&amp;Right
Simulation,663250,Professional Farmer: American Dream
Simulation,500212,Train Simulator: BR Class 402 '2-HAL' EMU Add-On
Action,378410,Don't Be Patchman
Adventure,378410,Don't Be Patchman
Indie,378410,Don't Be Patchman
Casual,726580,Game Machines: Arcade Casino
Indie,726580,Game Machines: Arcade Casino
Simulation,726580,Game Machines: Arcade Casino
Sports,726580,Game Machines: Arcade Casino
Early Access,726580,Game Machines: Arcade Casino
Indie,732460,Battle Brothers - Lindwurm
RPG,732460,Battle Brothers - Lindwurm
Strategy,732460,Battle Brothers - Lindwurm
Simulation,643671,FSX Steam Edition - Night Environment: Norway Add-On
Simulation,609822,FSX: Steam Edition - Beechcraft® D17 Staggerwing
Simulation,614580,Cities: Skylines - Green Cities
Strategy,614580,Cities: Skylines - Green Cities
Simulation,715190,Cities: Skylines - Content Creator Pack: European Suburbia
Strategy,715190,Cities: Skylines - Content Creator Pack: European Suburbia
Action,720480,Flappy Galaxy
Casual,720480,Flappy Galaxy
Indie,720480,Flappy Galaxy
Racing,720480,Flappy Galaxy
Action,722310,Flappy Galaxy : Master Level
Casual,722310,Flappy Galaxy : Master Level
Indie,722310,Flappy Galaxy : Master Level
Racing,722310,Flappy Galaxy : Master Level
Indie,723650,"Gremlins, Inc. – Famous Figures"
Strategy,723650,"Gremlins, Inc. – Famous Figures"
Adventure,722870,The Mind of Marlo
Indie,722870,The Mind of Marlo
Action,715990,Maybot Run
Indie,715990,Maybot Run
Casual,725170,Home Run Solitaire
Indie,725170,Home Run Solitaire
Action,727280,Scrap
Free to Play,727280,Scrap
Indie,727280,Scrap
Casual,714760,The Jackbox Party Pack 4 - Soundtrack
Indie,714760,The Jackbox Party Pack 4 - Soundtrack
Strategy,714760,The Jackbox Party Pack 4 - Soundtrack
Casual,610180,The Jackbox Party Pack 4
Indie,610180,The Jackbox Party Pack 4
Strategy,610180,The Jackbox Party Pack 4
Action,715310,Urban Rivals
Free to Play,715310,Urban Rivals
Massively Multiplayer,715310,Urban Rivals
Strategy,715310,Urban Rivals
Casual,733810,Clutter VI: Leigh's Story
Indie,733810,Clutter VI: Leigh's Story
Casual,722680,BLOK DROP NEO
Indie,722680,BLOK DROP NEO
Strategy,732500,Strategic Command WWII: Community Pack
Casual,702310,Tricks and Treats
Indie,702310,Tricks and Treats
Indie,650440,Warbanners
RPG,650440,Warbanners
Strategy,650440,Warbanners
Action,716890,Liquidator
Indie,716890,Liquidator
Adventure,726320,Girl Blonde
Indie,726320,Girl Blonde
Casual,674440,Skipper
Indie,674440,Skipper
Indie,728700,Boston Logan [KBOS] airport for Tower!3D Pro
Simulation,728700,Boston Logan [KBOS] airport for Tower!3D Pro
Action,622370,Freaky Awesome
Adventure,622370,Freaky Awesome
Casual,622370,Freaky Awesome
Indie,622370,Freaky Awesome
RPG,622370,Freaky Awesome
Simulation,622370,Freaky Awesome
Action,683270,Freaky Awesome OST
Adventure,683270,Freaky Awesome OST
Casual,683270,Freaky Awesome OST
Indie,683270,Freaky Awesome OST
RPG,683270,Freaky Awesome OST
Simulation,683270,Freaky Awesome OST
Indie,578720,A Mortician's Tale
Simulation,578720,A Mortician's Tale
Indie,736320,A Mortician's Tale Original Soundtrack
Simulation,736320,A Mortician's Tale Original Soundtrack
Adventure,712420,The Low Road - Win Well - Songs On The Low Road
Indie,712420,The Low Road - Win Well - Songs On The Low Road
Action,708710,Defend Your Castle
Casual,708710,Defend Your Castle
Indie,708710,Defend Your Castle
Adventure,695380,The Low Road OST
Indie,695380,The Low Road OST
Action,659630,Tiny Toyfare
Free to Play,659630,Tiny Toyfare
Indie,659630,Tiny Toyfare
Strategy,659630,Tiny Toyfare
Action,699150,Rex: Another Island
Indie,699150,Rex: Another Island
Casual,676430,PUSH
Indie,676430,PUSH
Free to Play,626010,Office Space: Idle Profits
Simulation,626010,Office Space: Idle Profits
Action,721147,Marvel vs. Capcom: Infinite - Nemesis Tyrant Costume
Action,721149,Marvel vs. Capcom: Infinite - Arthur Fallen Angel Armor Costume
Action,721148,Marvel vs. Capcom: Infinite - Spencer Gottfried Costume
Adventure,695580,The Art and Design of The Eyes of Ara
Indie,695580,The Art and Design of The Eyes of Ara
RPG,628170,Uncharted Waters II / 大航海時代 II
Strategy,628050,Romance of the Three Kingdoms IX with Power Up Kit / 三國志IX with パワーアップキット
Strategy,628120,NOBUNAGA’S AMBITION: Ranseiki with Power Up Kit / 信長の野望・嵐世記 with パワーアップキット
Action,661920,Claybook
Casual,661920,Claybook
Indie,661920,Claybook
Early Access,661920,Claybook
Adventure,600000,The St Christopher's School Lockdown
Simulation,664430,WWE 2K18
Sports,664430,WWE 2K18
Action,291550,Brawlhalla
Free to Play,291550,Brawlhalla
Indie,291550,Brawlhalla
Simulation,706060,WWE 2K18 - Season Pass
Sports,706060,WWE 2K18 - Season Pass
Simulation,706080,WWE 2K18 - MyPlayer Kick Start
Sports,706080,WWE 2K18 - MyPlayer Kick Start
Simulation,706070,WWE 2K18 - Accelerator
Sports,706070,WWE 2K18 - Accelerator
Action,709172,Tom Clancy's Rainbow Six® Siege - Pulse Desert Grit Set
Action,699480,The Doorbreaker
Adventure,699480,The Doorbreaker
Casual,699480,The Doorbreaker
Indie,699480,The Doorbreaker
RPG,699480,The Doorbreaker
Action,717540,De Mambo
Indie,717540,De Mambo
Early Access,717540,De Mambo
Action,643970,Return to Planet X
Adventure,643970,Return to Planet X
Indie,643970,Return to Planet X
Early Access,643970,Return to Planet X
Adventure,457590,Luna Online: Reborn
Casual,457590,Luna Online: Reborn
Free to Play,457590,Luna Online: Reborn
Massively Multiplayer,457590,Luna Online: Reborn
RPG,457590,Luna Online: Reborn
Action,685450,Cobos
Early Access,685450,Cobos
Indie,727820,Fantasy Grounds - Investigator Handbook (CoC7E)
RPG,727820,Fantasy Grounds - Investigator Handbook (CoC7E)
Strategy,727820,Fantasy Grounds - Investigator Handbook (CoC7E)
Action,721101,Marvel vs. Capcom: Infinite - Black Panther
Action,721105,Marvel vs. Capcom: Infinite - Monster Hunter
Action,721104,Marvel vs. Capcom: Infinite - Sigma
Action,721106,Marvel vs. Capcom: Infinite - Captain Marvel Warbird Costume
Action,721108,Marvel vs. Capcom: Infinite - Joe Fixit Costume
Adventure,556260,Gil's Lucid Dreams
Indie,556260,Gil's Lucid Dreams
Casual,637757,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive Song Pack
Simulation,637757,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive Song Pack
Casual,637758,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Takin’ Care of Business”
Simulation,637758,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Takin’ Care of Business”
Casual,637759,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “You Ain’t Seen Nothing Yet”
Simulation,637759,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “You Ain’t Seen Nothing Yet”
RPG,564793,South Park™: The Fractured But Whole™ - Relics of Zaron
RPG,564794,South Park™: The Fractured But Whole™ - Season Pass
RPG,488790,South Park™: The Fractured But Whole™
Indie,730770,Rivals of Aether: Ranno and Clairen
Casual,637760,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Let It Ride”
Simulation,637760,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Let It Ride”
Action,719380,Blast Lander
Casual,719380,Blast Lander
Indie,719380,Blast Lander
Casual,575890,Katy and Bob Way Back Home
Strategy,575890,Katy and Bob Way Back Home
RPG,688248,"BLUE REFLECTION - Summer Clothes Set A (Hinako, Sarasa, Mao)"
Casual,708930,Dice
Indie,708930,Dice
Simulation,708930,Dice
RPG,688249,"BLUE REFLECTION - Summer Clothes Set B (Yuzu, Shihori, Kei)"
RPG,688250,"BLUE REFLECTION - Summer Clothes Set C (Lime, Fumio, Chihiro)"
RPG,688251,"BLUE REFLECTION - Summer Clothes Set D (Sanae, Ako, Yuri)"
RPG,688252,"BLUE REFLECTION - Summer Clothes Set E (Rin, Kaori, Rika)"
RPG,688253,"BLUE REFLECTION - Bath Towels Set A (Hinako, Sarasa, Mao)"
RPG,688255,"BLUE REFLECTION - Bath Towels Set C (Lime, Fumio, Chihiro)"
RPG,688256,"BLUE REFLECTION - Bath Towels Set D (Sanae, Ako, Yuri)"
RPG,688257,"BLUE REFLECTION - Bath Towels Set E (Rin, Kaori, Rika)"
RPG,688254,"BLUE REFLECTION - Bath Towels Set B (Yuzu, Shihori, Kei)"
Simulation,675351,X-Plane 11 - Add-on: Aerosoft - Airport Svolvaer
Adventure,718320,FoxyLand
Casual,718320,FoxyLand
Indie,718320,FoxyLand
Indie,722881,Senalux Level Pack 3
Action,724060,DOA5LR Halloween Costumes 2017 Full Set
Indie,556920,Equilibrium Of Divinity
RPG,556920,Equilibrium Of Divinity
Action,410830,ARENA GODS®
Indie,410830,ARENA GODS®
Sports,410830,ARENA GODS®
Early Access,410830,ARENA GODS®
Action,736330,Fidget Spinner Editor - Expansion Pack 1
Adventure,736330,Fidget Spinner Editor - Expansion Pack 1
Casual,736330,Fidget Spinner Editor - Expansion Pack 1
Indie,736330,Fidget Spinner Editor - Expansion Pack 1
Simulation,736330,Fidget Spinner Editor - Expansion Pack 1
Sports,736330,Fidget Spinner Editor - Expansion Pack 1
Strategy,736330,Fidget Spinner Editor - Expansion Pack 1
Indie,725640,DUEL
Casual,512160,Volleying
Indie,512160,Volleying
Sports,512160,Volleying
Early Access,512160,Volleying
Adventure,722730,Cogmind
Indie,722730,Cogmind
RPG,722730,Cogmind
Strategy,722730,Cogmind
Early Access,722730,Cogmind
Adventure,726070,Hidden Object - Sweet Home
Casual,726070,Hidden Object - Sweet Home
Indie,726070,Hidden Object - Sweet Home
Simulation,726070,Hidden Object - Sweet Home
Indie,704510,Mercury Fallen
Simulation,704510,Mercury Fallen
Strategy,704510,Mercury Fallen
Early Access,704510,Mercury Fallen
Action,678800,SAS: Zombie Assault 4
Free to Play,678800,SAS: Zombie Assault 4
RPG,678800,SAS: Zombie Assault 4
Adventure,710820,BELPAESE: Homecoming
Indie,710820,BELPAESE: Homecoming
Adventure,700830,Immersive Poetry
Casual,700830,Immersive Poetry
Indie,700830,Immersive Poetry
Casual,685760,Stones of Rome
Action,717060,Konrad the Rocket
Indie,717060,Konrad the Rocket
Animation &amp; Modeling,708120,Printer Forge 3D
Design &amp; Illustration,708120,Printer Forge 3D
Utilities,708120,Printer Forge 3D
Early Access,708120,Printer Forge 3D
Action,717000,SKIMMERZ
Casual,717000,SKIMMERZ
Indie,717000,SKIMMERZ
Action,660340,Robot King Part I: Rebooted and Ready
Free to Play,660340,Robot King Part I: Rebooted and Ready
Indie,660340,Robot King Part I: Rebooted and Ready
Action,717190,Super Dungeon Master
Adventure,717190,Super Dungeon Master
Casual,717190,Super Dungeon Master
Free to Play,717190,Super Dungeon Master
Indie,717190,Super Dungeon Master
RPG,717190,Super Dungeon Master
Strategy,717190,Super Dungeon Master
Indie,724510,The Quiet Sleep
Strategy,724510,The Quiet Sleep
Early Access,724510,The Quiet Sleep
Action,718980,Grey Zone
Adventure,718980,Grey Zone
Indie,718980,Grey Zone
Strategy,718980,Grey Zone
Action,717820,Boom Island
Indie,717820,Boom Island
Action,692680,Don't Explode
Indie,692680,Don't Explode
Casual,721940,Daily Run
Indie,721940,Daily Run
Action,719740,Pi
Indie,719740,Pi
Racing,719740,Pi
Casual,673920,Maso Marble
Indie,715070,Gold Rush: The Game - Collector's Edition Upgrade
Simulation,715070,Gold Rush: The Game - Collector's Edition Upgrade
Simulation,493900,Dungeons 3
Strategy,493900,Dungeons 3
Action,723790,The Pirate: Plague of the Dead
Adventure,723790,The Pirate: Plague of the Dead
Free to Play,723790,The Pirate: Plague of the Dead
Indie,723790,The Pirate: Plague of the Dead
Simulation,723790,The Pirate: Plague of the Dead
Strategy,723790,The Pirate: Plague of the Dead
Adventure,723960,Twilight Phenomena: Strange Menagerie Collector's Edition
Casual,723960,Twilight Phenomena: Strange Menagerie Collector's Edition
Free to Play,724840,RIFT - Mummified Power Pack
Massively Multiplayer,724840,RIFT - Mummified Power Pack
RPG,724840,RIFT - Mummified Power Pack
Action,677700,Attack of the Gooobers
Indie,677700,Attack of the Gooobers
Action,697930,Brutal Runner
Indie,697930,Brutal Runner
Action,657020,Save Dash
Indie,657020,Save Dash
Action,569720,TUNNEL DIVERS
Free to Play,569720,TUNNEL DIVERS
Indie,569720,TUNNEL DIVERS
Massively Multiplayer,569720,TUNNEL DIVERS
Early Access,569720,TUNNEL DIVERS
Action,626491,TAC-CORP VIP Access
Free to Play,626491,TAC-CORP VIP Access
Indie,626491,TAC-CORP VIP Access
Massively Multiplayer,626491,TAC-CORP VIP Access
Action,699470,Landon
Adventure,699470,Landon
Indie,699470,Landon
RPG,699470,Landon
Early Access,699470,Landon
Indie,462940,Making History: The Second World War
Simulation,462940,Making History: The Second World War
Strategy,462940,Making History: The Second World War
Early Access,462940,Making History: The Second World War
Adventure,549940,Magical Mysteries: Original Soundtrack
Casual,549940,Magical Mysteries: Original Soundtrack
Indie,549940,Magical Mysteries: Original Soundtrack
RPG,549940,Magical Mysteries: Original Soundtrack
Strategy,549940,Magical Mysteries: Original Soundtrack
Action,716170,Aftercharge ( old alpha )
Action,699100,Megaton: Total Destruction
Strategy,699100,Megaton: Total Destruction
Early Access,699100,Megaton: Total Destruction
Action,690710,HEIANKYO ALIEN / 平安京エイリアン
Indie,690710,HEIANKYO ALIEN / 平安京エイリアン
Action,700560,Druid's Tale: Crystal Cave
Casual,700560,Druid's Tale: Crystal Cave
Indie,700560,Druid's Tale: Crystal Cave
RPG,700560,Druid's Tale: Crystal Cave
Simulation,700560,Druid's Tale: Crystal Cave
Action,706400,DEATHS MAZE
Adventure,706400,DEATHS MAZE
Casual,706400,DEATHS MAZE
Indie,706400,DEATHS MAZE
RPG,706400,DEATHS MAZE
Action,715010,Diamo XL
Casual,715010,Diamo XL
Indie,715010,Diamo XL
Adventure,567690,Songs of Araiah: Re-Mastered Edition
Casual,567690,Songs of Araiah: Re-Mastered Edition
Indie,567690,Songs of Araiah: Re-Mastered Edition
RPG,567690,Songs of Araiah: Re-Mastered Edition
Indie,724030,Buffy Stole Your Sandwich
Casual,700320,Tyto Ecology - Cretaceous Mongolia
Indie,700320,Tyto Ecology - Cretaceous Mongolia
Simulation,700320,Tyto Ecology - Cretaceous Mongolia
Strategy,700320,Tyto Ecology - Cretaceous Mongolia
Indie,664320,Holy Potatoes! What the Hell?!
Simulation,664320,Holy Potatoes! What the Hell?!
Strategy,664320,Holy Potatoes! What the Hell?!
Indie,719100,Space Way
Adventure,710790,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack)
Casual,710790,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack)
Indie,710790,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack)
Action,660220,Cyber Utopia - Artworks.
Adventure,660220,Cyber Utopia - Artworks.
Casual,660220,Cyber Utopia - Artworks.
Design &amp; Illustration,462088,RPG Maker VX Ace - Heist Music Pack
Web Publishing,462088,RPG Maker VX Ace - Heist Music Pack
Design &amp; Illustration,406074,RPG Maker VX Ace - Futuristic School Tiles
Web Publishing,406074,RPG Maker VX Ace - Futuristic School Tiles
Casual,732760,Jam Studio VR - Fingerprints in the Sky - Craig Chaquico Bundle
Action,433530,Heliborne
Indie,433530,Heliborne
Massively Multiplayer,433530,Heliborne
Casual,681340,ARRAYNIUM
Action,708920,I Can See the Future
Indie,708920,I Can See the Future
Casual,724340,Scavenger
Indie,724340,Scavenger
Strategy,724340,Scavenger
Indie,684230,Madcap Castle
Action,654176,Blacksquad - M4 CUSTOM FIRST RELEASE PACKAGE
Free to Play,654176,Blacksquad - M4 CUSTOM FIRST RELEASE PACKAGE
Adventure,592815,"SUPER ARMY OF TENTACLES 3, XPACK II: Call of Koithulhu"
Indie,592815,"SUPER ARMY OF TENTACLES 3, XPACK II: Call of Koithulhu"
RPG,592815,"SUPER ARMY OF TENTACLES 3, XPACK II: Call of Koithulhu"
Simulation,636460,Rugby League Team Manager 2018
Sports,636460,Rugby League Team Manager 2018
Simulation,609826,FSX: Steam Edition - McDonnell Douglas DC-8™ Series 10 - 40 Add-On
Simulation,643670,FSX Steam Edition: Night Environment Italy Add-On
Indie,683630,Half Past Disaster
Indie,689630,Half Past Disaster Soundtrack
Action,658630,Anonymous ME
RPG,658630,Anonymous ME
Early Access,658630,Anonymous ME
Casual,719550,Puzzler
Indie,719550,Puzzler
Action,706210,Haul Asteroid
Casual,706210,Haul Asteroid
Indie,706210,Haul Asteroid
Adventure,729540,Sylvio 2 Original Soundtrack
Action,719330,Friday the 13th: The Game - Emote Party Pack 1
Action,730530,Heliborne - Air Show Camouflage Pack
Indie,730530,Heliborne - Air Show Camouflage Pack
Massively Multiplayer,730530,Heliborne - Air Show Camouflage Pack
Action,730480,Heliborne - Civil Aviation Camouflage Pack
Indie,730480,Heliborne - Civil Aviation Camouflage Pack
Massively Multiplayer,730480,Heliborne - Civil Aviation Camouflage Pack
Action,730500,Heliborne - Law Enforcement Camouflage Pack
Indie,730500,Heliborne - Law Enforcement Camouflage Pack
Massively Multiplayer,730500,Heliborne - Law Enforcement Camouflage Pack
Action,726700,Heliborne - Czech &amp; Slovak Air Force Camouflage Pack
Indie,726700,Heliborne - Czech &amp; Slovak Air Force Camouflage Pack
Massively Multiplayer,726700,Heliborne - Czech &amp; Slovak Air Force Camouflage Pack
